brand,country,vertical,sov
Hotelscombined,Cook Islands,Hotel Citywide,1.2931%
Momondo,Costa Rica,Car Rentals,25.0000%
Hotelscombined,Costa Rica,Flights,5.5119%
Momondo,Costa Rica,Flights,0.4604%
KAYAK,Costa Rica,Flights,0.2777%
CheapFlights,Costa Rica,Flights,0.2858%
KAYAK,Costa Rica,Hotel,10.1407%
Hotelscombined,Costa Rica,Hotel,10.6010%
Momondo,Costa Rica,Hotel,2.5013%
KAYAK,Costa Rica,Hotel Citywide,5.0717%
Hotelscombined,Costa Rica,Hotel Citywide,4.9826%
Momondo,Costa Rica,Hotel Citywide,2.1280%
CheapFlights,Costa Rica,Hotel Citywide,0.0099%
Swoodoo,Costa Rica,Hotel Citywide,0.0020%
Hotelscombined,Costa Rica,Vacations,16.3044%
KAYAK,Costa Rica,Vacations,1.8116%
Momondo,Croatia,Car Rentals,24.9999%
Hotelscombined,Croatia,Flights,11.4131%
CheapFlights,Croatia,Flights,3.0410%
KAYAK,Croatia,Flights,2.9402%
Momondo,Croatia,Flights,2.1381%
KAYAK,Croatia,Hotel,10.4747%
Hotelscombined,Croatia,Hotel,5.7437%
Momondo,Croatia,Hotel,1.4774%
KAYAK,Croatia,Hotel Citywide,9.2814%
Momondo,Croatia,Hotel Citywide,0.9967%
Hotelscombined,Croatia,Hotel Citywide,1.7427%
Swoodoo,Croatia,Hotel Citywide,0.0828%
Hotelscombined,Croatia,Vacations,14.2045%
KAYAK,Croatia,Vacations,0.5682%
Momondo,Cuba,Car Rentals,25.0000%
CheapFlights,Cuba,Flights,1.9951%
Hotelscombined,Cuba,Flights,4.5472%
KAYAK,Cuba,Flights,1.1716%
Momondo,Cuba,Flights,0.6241%
Momondo,Cuba,Hotel,2.8846%
KAYAK,Cuba,Hotel,1.9231%
KAYAK,Cuba,Hotel Citywide,2.0141%
Hotelscombined,Cuba,Hotel Citywide,1.3664%
Momondo,Cuba,Hotel Citywide,0.2712%
CheapFlights,Cuba,Hotel Citywide,0.0383%
Swoodoo,Cuba,Hotel Citywide,0.0008%
Hotelscombined,Cuba,Vacations,15.0001%
KAYAK,Curaçao,Flights,4.0397%
CheapFlights,Curaçao,Flights,2.8349%
Momondo,Curaçao,Flights,1.9490%
Hotelscombined,Curaçao,Flights,8.2034%
KAYAK,Curaçao,Hotel,8.0106%
Hotelscombined,Curaçao,Hotel,7.0429%
Momondo,Curaçao,Hotel,0.4839%
KAYAK,Curaçao,Hotel Citywide,11.2099%
Momondo,Curaçao,Hotel Citywide,0.9938%
Hotelscombined,Curaçao,Hotel Citywide,1.7840%
Swoodoo,Curaçao,Hotel Citywide,0.0062%
Hotelscombined,Curaçao,Vacations,16.6667%
Momondo,Cyprus,Car Rentals,25.0000%
CheapFlights,Cyprus,Flights,4.8334%
KAYAK,Cyprus,Flights,2.2810%
Hotelscombined,Cyprus,Flights,6.9001%
Momondo,Cyprus,Flights,1.8238%
KAYAK,Cyprus,Hotel,8.7179%
Hotelscombined,Cyprus,Hotel,3.5741%
Momondo,Cyprus,Hotel,1.0968%
KAYAK,Cyprus,Hotel Citywide,7.5746%
Momondo,Cyprus,Hotel Citywide,0.9604%
Hotelscombined,Cyprus,Hotel Citywide,2.4428%
Swoodoo,Cyprus,Hotel Citywide,0.0064%
Hotelscombined,Cyprus,Vacations,13.7820%
KAYAK,Cyprus,Vacations,3.5256%
Momondo,Czechia,Car Rentals,25.0000%
KAYAK,Czechia,Car Rentals,6.2500%
Hotelscombined,Czechia,Flights,12.1383%
CheapFlights,Czechia,Flights,1.3505%
Momondo,Czechia,Flights,0.4674%
KAYAK,Czechia,Flights,0.1028%
Hotelscombined,Czechia,Hotel,7.4018%
KAYAK,Czechia,Hotel,5.7119%
Momondo,Czechia,Hotel,0.4437%
Swoodoo,Czechia,Hotel,0.0283%
KAYAK,Czechia,Hotel Citywide,7.9240%
Hotelscombined,Czechia,Hotel Citywide,1.8887%
Momondo,Czechia,Hotel Citywide,0.2795%
Swoodoo,Czechia,Hotel Citywide,0.0074%
Hotelscombined,Czechia,Vacations,17.8030%
KAYAK,Czechia,Vacations,1.6667%
Hotelscombined,DR Congo,Flights,8.1233%
KAYAK,DR Congo,Flights,0.3118%
CheapFlights,DR Congo,Flights,0.4157%
Momondo,DR Congo,Flights,0.1104%
KAYAK,DR Congo,Hotel,9.5891%
Momondo,DR Congo,Hotel,6.8493%
Hotelscombined,DR Congo,Hotel,7.8767%
KAYAK,DR Congo,Hotel Citywide,6.7534%
Momondo,DR Congo,Hotel Citywide,2.6776%
Hotelscombined,DR Congo,Hotel Citywide,3.2844%
Hotelscombined,DR Congo,Vacations,15.9088%
KAYAK,DR Congo,Vacations,2.2727%
Momondo,Denmark,Car Rentals,23.5294%
KAYAK,Denmark,Car Rentals,1.4706%
Momondo,Denmark,Flights,15.4849%
CheapFlights,Denmark,Flights,1.7997%
Hotelscombined,Denmark,Flights,2.2835%
KAYAK,Denmark,Flights,1.3209%
Momondo,Denmark,Hotel,2.0368%
Hotelscombined,Denmark,Hotel,7.4887%
KAYAK,Denmark,Hotel,3.4487%
Swoodoo,Denmark,Hotel,0.0105%
Momondo,Denmark,Hotel Citywide,22.4317%
KAYAK,Denmark,Hotel Citywide,6.8256%
Hotelscombined,Denmark,Hotel Citywide,9.4318%
Swoodoo,Denmark,Hotel Citywide,0.1747%
Hotelscombined,Denmark,Vacations,15.9815%
KAYAK,Denmark,Vacations,0.7294%
KAYAK,Djibouti,Flights,2.2300%
CheapFlights,Djibouti,Flights,0.8803%
Momondo,Djibouti,Flights,0.5282%
Hotelscombined,Djibouti,Flights,5.5164%
KAYAK,Djibouti,Hotel,9.2593%
Hotelscombined,Djibouti,Hotel,6.4815%
Momondo,Djibouti,Hotel,2.7778%
KAYAK,Djibouti,Hotel Citywide,9.8126%
Momondo,Djibouti,Hotel Citywide,2.3692%
Hotelscombined,Djibouti,Hotel Citywide,2.7758%
KAYAK,Djibouti,Vacations,12.5000%
Hotelscombined,Djibouti,Vacations,3.1250%
KAYAK,Dominica,Flights,11.1918%
Momondo,Dominica,Flights,2.3256%
CheapFlights,Dominica,Flights,1.0174%
Hotelscombined,Dominica,Flights,3.1977%
KAYAK,Dominica,Hotel,12.5000%
Hotelscombined,Dominica,Hotel,12.5000%
Momondo,Dominica,Hotel,1.3889%
KAYAK,Dominica,Hotel Citywide,10.8125%
Momondo,Dominica,Hotel Citywide,1.6250%
Hotelscombined,Dominica,Hotel Citywide,2.7500%
CheapFlights,Dominica,Hotel Citywide,0.2500%
Momondo,Dominican Republic,Car Rentals,25.0000%
Hotelscombined,Dominican Republic,Flights,8.0544%
Momondo,Dominican Republic,Flights,0.4058%
KAYAK,Dominican Republic,Flights,0.3681%
CheapFlights,Dominican Republic,Flights,0.5244%
KAYAK,Dominican Republic,Hotel,8.3404%
Hotelscombined,Dominican Republic,Hotel,8.2972%
Momondo,Dominican Republic,Hotel,2.1338%
KAYAK,Dominican Republic,Hotel Citywide,4.7217%
Hotelscombined,Dominican Republic,Hotel Citywide,3.9026%
Momondo,Dominican Republic,Hotel Citywide,1.8580%
CheapFlights,Dominican Republic,Hotel Citywide,0.0352%
Swoodoo,Dominican Republic,Hotel Citywide,0.0015%
Hotelscombined,Dominican Republic,Vacations,17.2414%
KAYAK,Dominican Republic,Vacations,2.5862%
CheapFlights,East Timor,Flights,4.5774%
KAYAK,East Timor,Flights,1.7605%
Momondo,East Timor,Flights,1.7605%
Hotelscombined,East Timor,Flights,5.6337%
KAYAK,East Timor,Hotel,10.0000%
Hotelscombined,East Timor,Hotel,11.6667%
Momondo,East Timor,Hotel,6.6667%
KAYAK,East Timor,Hotel Citywide,9.2212%
Momondo,East Timor,Hotel Citywide,1.8442%
Hotelscombined,East Timor,Hotel Citywide,3.6885%
Momondo,Ecuador,Car Rentals,25.0000%
Momondo,Ecuador,Flights,0.6535%
Hotelscombined,Ecuador,Flights,5.8320%
KAYAK,Ecuador,Flights,0.2951%
CheapFlights,Ecuador,Flights,0.4083%
Hotelscombined,Ecuador,Hotel,9.5194%
KAYAK,Ecuador,Hotel,7.0067%
Momondo,Ecuador,Hotel,1.9056%
Hotelscombined,Ecuador,Hotel Citywide,5.5848%
KAYAK,Ecuador,Hotel Citywide,6.6826%
Momondo,Ecuador,Hotel Citywide,1.8157%
Hotelscombined,Ecuador,Vacations,16.9354%
KAYAK,Ecuador,Vacations,1.2097%
Momondo,Egypt,Car Rentals,25.0000%
KAYAK,Egypt,Flights,0.5012%
Momondo,Egypt,Flights,0.2395%
CheapFlights,Egypt,Flights,0.1218%
Hotelscombined,Egypt,Flights,1.2206%
KAYAK,Egypt,Hotel,9.2490%
Hotelscombined,Egypt,Hotel,5.6382%
Momondo,Egypt,Hotel,1.9194%
Swoodoo,Egypt,Hotel,0.0120%
KAYAK,Egypt,Hotel Citywide,5.0099%
Hotelscombined,Egypt,Hotel Citywide,2.0109%
Momondo,Egypt,Hotel Citywide,0.4675%
Swoodoo,Egypt,Hotel Citywide,0.0118%
Hotelscombined,Egypt,Vacations,17.7273%
KAYAK,Egypt,Vacations,0.9091%
Hotelscombined,El Salvador,Flights,4.8147%
Momondo,El Salvador,Flights,0.3443%
KAYAK,El Salvador,Flights,0.3891%
CheapFlights,El Salvador,Flights,0.2439%
KAYAK,El Salvador,Hotel,9.9279%
Hotelscombined,El Salvador,Hotel,10.6250%
Momondo,El Salvador,Hotel,2.0433%
KAYAK,El Salvador,Hotel Citywide,4.1149%
Hotelscombined,El Salvador,Hotel Citywide,3.3217%
Momondo,El Salvador,Hotel Citywide,1.4504%
CheapFlights,El Salvador,Hotel Citywide,0.0124%
Hotelscombined,El Salvador,Vacations,17.3913%
KAYAK,Equatorial Guinea,Flights,0.7353%
Momondo,Equatorial Guinea,Flights,0.7353%
CheapFlights,Equatorial Guinea,Flights,1.2867%
Hotelscombined,Equatorial Guinea,Flights,5.6984%
KAYAK,Equatorial Guinea,Hotel Citywide,7.1317%
Hotelscombined,Equatorial Guinea,Hotel Citywide,3.7618%
Momondo,Equatorial Guinea,Hotel Citywide,1.1756%
Hotelscombined,Equatorial Guinea,Vacations,6.2500%
Momondo,Eritrea,Hotel Citywide,7.1428%
KAYAK,Eritrea,Hotel Citywide,3.5714%
Hotelscombined,Eritrea,Hotel Citywide,3.5714%
Momondo,Estonia,Car Rentals,25.0000%
CheapFlights,Estonia,Flights,4.8574%
KAYAK,Estonia,Flights,3.1519%
Momondo,Estonia,Flights,3.1200%
Hotelscombined,Estonia,Flights,6.3038%
KAYAK,Estonia,Hotel,10.6718%
Hotelscombined,Estonia,Hotel,6.8125%
Momondo,Estonia,Hotel,1.9687%
KAYAK,Estonia,Hotel Citywide,10.5009%
Hotelscombined,Estonia,Hotel Citywide,3.8270%
Momondo,Estonia,Hotel Citywide,0.9526%
Swoodoo,Estonia,Hotel Citywide,0.0098%
Hotelscombined,Estonia,Vacations,13.6792%
KAYAK,Estonia,Vacations,1.8868%
KAYAK,Eswatini,Flights,2.9255%
Hotelscombined,Eswatini,Flights,5.4521%
CheapFlights,Eswatini,Flights,1.4628%
Momondo,Eswatini,Flights,0.7979%
KAYAK,Eswatini,Hotel,6.8182%
Momondo,Eswatini,Hotel,2.7273%
Hotelscombined,Eswatini,Hotel,5.0000%
KAYAK,Eswatini,Hotel Citywide,7.4506%
Momondo,Eswatini,Hotel Citywide,1.3914%
Hotelscombined,Eswatini,Hotel Citywide,2.0198%
KAYAK,Ethiopia,Flights,6.0459%
Momondo,Ethiopia,Flights,1.4784%
CheapFlights,Ethiopia,Flights,1.2357%
Hotelscombined,Ethiopia,Flights,4.8985%
KAYAK,Ethiopia,Hotel,8.3334%
Momondo,Ethiopia,Hotel,3.5000%
Hotelscombined,Ethiopia,Hotel,7.1667%
KAYAK,Ethiopia,Hotel Citywide,6.9957%
Momondo,Ethiopia,Hotel Citywide,1.1812%
Hotelscombined,Ethiopia,Hotel Citywide,1.5356%
Swoodoo,Ethiopia,Hotel Citywide,0.0015%
Hotelscombined,Ethiopia,Vacations,25.0000%
CheapFlights,Falkland Islands,Flights,2.4194%
Momondo,Falkland Islands,Flights,0.8065%
KAYAK,Falkland Islands,Flights,0.8065%
Hotelscombined,Falkland Islands,Flights,1.6129%
KAYAK,Falkland Islands,Hotel Citywide,2.7778%
Momondo,Falkland Islands,Hotel Citywide,1.3889%
Hotelscombined,Falkland Islands,Hotel Citywide,3.4722%
Hotelscombined,Faroe Islands,Flights,6.4333%
CheapFlights,Faroe Islands,Flights,1.8730%
KAYAK,Faroe Islands,Flights,1.1401%
Momondo,Faroe Islands,Flights,1.3844%
KAYAK,Faroe Islands,Hotel,9.9185%
Momondo,Faroe Islands,Hotel,1.3587%
Hotelscombined,Faroe Islands,Hotel,5.0272%
KAYAK,Faroe Islands,Hotel Citywide,14.7944%
Hotelscombined,Faroe Islands,Hotel Citywide,4.1348%
Momondo,Faroe Islands,Hotel Citywide,0.9560%
Hotelscombined,Faroe Islands,Vacations,25.0000%
KAYAK,Federated States of Micronesia,Flights,4.1667%
Hotelscombined,Federated States of Micronesia,Flights,4.1667%
KAYAK,Federated States of Micronesia,Hotel,10.0000%
Hotelscombined,Federated States of Micronesia,Hotel,10.0000%
Momondo,Federated States of Micronesia,Hotel,2.5000%
KAYAK,Federated States of Micronesia,Hotel Citywide,8.8842%
Momondo,Federated States of Micronesia,Hotel Citywide,1.2397%
Hotelscombined,Federated States of Micronesia,Hotel Citywide,1.4463%
KAYAK,Fiji,Flights,3.3401%
Momondo,Fiji,Flights,1.7207%
CheapFlights,Fiji,Flights,1.2146%
Hotelscombined,Fiji,Flights,5.7693%
KAYAK,Fiji,Hotel,9.5646%
Hotelscombined,Fiji,Hotel,7.9637%
Momondo,Fiji,Hotel,2.6682%
KAYAK,Fiji,Hotel Citywide,11.6756%
Momondo,Fiji,Hotel Citywide,2.1283%
Hotelscombined,Fiji,Hotel Citywide,2.4880%
Hotelscombined,Fiji,Vacations,25.0000%
Momondo,Finland,Car Rentals,22.0833%
KAYAK,Finland,Car Rentals,2.9167%
Momondo,Finland,Flights,15.3978%
CheapFlights,Finland,Flights,4.0370%
Hotelscombined,Finland,Flights,3.3012%
KAYAK,Finland,Flights,4.3296%
Hotelscombined,Finland,Hotel,6.0124%
Momondo,Finland,Hotel,1.2889%
KAYAK,Finland,Hotel,2.1259%
Swoodoo,Finland,Hotel,0.0133%
Momondo,Finland,Hotel Citywide,9.0000%
KAYAK,Finland,Hotel Citywide,2.9765%
Hotelscombined,Finland,Hotel Citywide,4.9793%
Swoodoo,Finland,Hotel Citywide,0.0821%
Hotelscombined,Finland,Vacations,16.7614%
KAYAK,Finland,Vacations,2.5568%
Momondo,France,Car Rentals,24.8227%
KAYAK,France,Car Rentals,1.0638%
KAYAK,France,Flights,4.8395%
CheapFlights,France,Flights,1.3995%
Momondo,France,Flights,0.8264%
Hotelscombined,France,Flights,7.1041%
KAYAK,France,Hotel,8.8635%
Momondo,France,Hotel,1.1430%
Hotelscombined,France,Hotel,2.6112%
Swoodoo,France,Hotel,0.0346%
KAYAK,France,Hotel Citywide,9.6666%
Momondo,France,Hotel Citywide,1.0921%
Hotelscombined,France,Hotel Citywide,0.7159%
Swoodoo,France,Hotel Citywide,0.0064%
KAYAK,France,Vacations,20.4988%
Hotelscombined,France,Vacations,1.3718%
CheapFlights,French Guiana,Flights,1.3039%
Momondo,French Guiana,Flights,0.5669%
Hotelscombined,French Guiana,Flights,7.3129%
KAYAK,French Guiana,Flights,0.3685%
KAYAK,French Guiana,Hotel,7.1429%
Hotelscombined,French Guiana,Hotel,4.6429%
Momondo,French Guiana,Hotel,1.7857%
KAYAK,French Guiana,Hotel Citywide,6.8160%
Momondo,French Guiana,Hotel Citywide,1.3418%
Hotelscombined,French Guiana,Hotel Citywide,1.3092%
KAYAK,French Guiana,Vacations,15.3226%
Hotelscombined,French Guiana,Vacations,6.4516%
Momondo,French Polynesia,Car Rentals,25.0000%
Hotelscombined,French Polynesia,Flights,5.9322%
KAYAK,French Polynesia,Flights,0.1080%
CheapFlights,French Polynesia,Flights,0.2326%
Momondo,French Polynesia,Flights,0.0831%
KAYAK,French Polynesia,Hotel,8.3888%
Hotelscombined,French Polynesia,Hotel,5.9801%
Momondo,French Polynesia,Hotel,3.9452%
KAYAK,French Polynesia,Hotel Citywide,5.5819%
Momondo,French Polynesia,Hotel Citywide,0.7106%
Hotelscombined,French Polynesia,Hotel Citywide,1.7685%
Hotelscombined,Gabon,Flights,6.1442%
KAYAK,Gabon,Flights,0.1075%
CheapFlights,Gabon,Flights,0.2294%
Momondo,Gabon,Flights,0.0789%
KAYAK,Gabon,Hotel,6.3726%
Hotelscombined,Gabon,Hotel,2.4510%
Momondo,Gabon,Hotel,1.9608%
KAYAK,Gabon,Hotel Citywide,6.4541%
Momondo,Gabon,Hotel Citywide,1.4256%
Hotelscombined,Gabon,Hotel Citywide,1.3565%
KAYAK,Gabon,Vacations,25.0000%
KAYAK,Gambia,Flights,1.1423%
Hotelscombined,Gambia,Flights,9.7910%
CheapFlights,Gambia,Flights,1.5992%
Momondo,Gambia,Flights,1.1096%
KAYAK,Gambia,Hotel,9.1668%
Momondo,Gambia,Hotel,3.3334%
Hotelscombined,Gambia,Hotel,7.5001%
KAYAK,Gambia,Hotel Citywide,3.7420%
Momondo,Gambia,Hotel Citywide,1.4066%
Hotelscombined,Gambia,Hotel Citywide,2.3089%
Momondo,Georgia,Car Rentals,25.0000%
KAYAK,Georgia,Flights,1.9679%
CheapFlights,Georgia,Flights,1.7336%
Hotelscombined,Georgia,Flights,11.6799%
Momondo,Georgia,Flights,1.5261%
KAYAK,Georgia,Hotel,12.3786%
Hotelscombined,Georgia,Hotel,8.2039%
Momondo,Georgia,Hotel,2.6699%
Swoodoo,Georgia,Hotel,0.0971%
KAYAK,Georgia,Hotel Citywide,12.3932%
Momondo,Georgia,Hotel Citywide,1.1223%
Hotelscombined,Georgia,Hotel Citywide,2.4171%
Swoodoo,Georgia,Hotel Citywide,0.0125%
Hotelscombined,Georgia,Vacations,14.8149%
Momondo,Germany,Car Rentals,24.9999%
KAYAK,Germany,Car Rentals,0.2809%
Swoodoo,Germany,Flights,6.0000%
Momondo,Germany,Flights,1.2019%
CheapFlights,Germany,Flights,0.1300%
Hotelscombined,Germany,Flights,1.0277%
KAYAK,Germany,Flights,0.4699%
Swoodoo,Germany,Hotel,9.0000%
Hotelscombined,Germany,Hotel,2.6875%
Momondo,Germany,Hotel,0.8994%
KAYAK,Germany,Hotel,1.9280%
Swoodoo,Germany,Hotel Citywide,2.2956%
Momondo,Germany,Hotel Citywide,2.9068%
KAYAK,Germany,Hotel Citywide,2.2672%
Hotelscombined,Germany,Hotel Citywide,1.9323%
KAYAK,Germany,Vacations,13.2543%
Hotelscombined,Germany,Vacations,4.7922%
KAYAK,Ghana,Flights,0.7181%
Momondo,Ghana,Flights,1.0844%
Hotelscombined,Ghana,Flights,11.7794%
CheapFlights,Ghana,Flights,0.6699%
KAYAK,Ghana,Hotel,8.0236%
Hotelscombined,Ghana,Hotel,6.8412%
Momondo,Ghana,Hotel,2.1959%
KAYAK,Ghana,Hotel Citywide,5.6278%
Momondo,Ghana,Hotel Citywide,1.0778%
Hotelscombined,Ghana,Hotel Citywide,2.7872%
Hotelscombined,Ghana,Vacations,9.2105%
Momondo,Gibraltar,Car Rentals,25.0000%
KAYAK,Gibraltar,Flights,3.8704%
Momondo,Gibraltar,Flights,3.6263%
CheapFlights,Gibraltar,Flights,3.4519%
Hotelscombined,Gibraltar,Flights,7.6710%
KAYAK,Gibraltar,Hotel,6.2022%
Hotelscombined,Gibraltar,Hotel,6.0114%
Momondo,Gibraltar,Hotel,1.2404%
KAYAK,Gibraltar,Hotel Citywide,8.8710%
Hotelscombined,Gibraltar,Hotel Citywide,3.1626%
Momondo,Gibraltar,Hotel Citywide,0.7590%
Swoodoo,Gibraltar,Hotel Citywide,0.0158%
Hotelscombined,Gibraltar,Vacations,18.0851%
Momondo,Greece,Car Rentals,25.0000%
CheapFlights,Greece,Flights,5.2578%
Hotelscombined,Greece,Flights,4.6948%
Momondo,Greece,Flights,1.4474%
KAYAK,Greece,Flights,0.4752%
Hotelscombined,Greece,Hotel,7.2354%
Momondo,Greece,Hotel,1.9123%
KAYAK,Greece,Hotel,2.9968%
Swoodoo,Greece,Hotel,0.0225%
Momondo,Greece,Hotel Citywide,3.3098%
KAYAK,Greece,Hotel Citywide,2.5764%
Hotelscombined,Greece,Hotel Citywide,2.5091%
Swoodoo,Greece,Hotel Citywide,0.0228%
Hotelscombined,Greece,Vacations,11.2904%
KAYAK,Greece,Vacations,1.7742%
Momondo,Greenland,Car Rentals,25.0000%
KAYAK,Greenland,Flights,1.7241%
Momondo,Greenland,Flights,0.6897%
Hotelscombined,Greenland,Flights,3.9655%
CheapFlights,Greenland,Flights,0.5172%
KAYAK,Greenland,Hotel,8.7379%
Hotelscombined,Greenland,Hotel,5.5825%
Momondo,Greenland,Hotel,0.7282%
KAYAK,Greenland,Hotel Citywide,12.5464%
Hotelscombined,Greenland,Hotel Citywide,2.9740%
Momondo,Greenland,Hotel Citywide,0.6506%
KAYAK,Grenada,Flights,7.8634%
Momondo,Grenada,Flights,1.1128%
Hotelscombined,Grenada,Flights,5.2670%
CheapFlights,Grenada,Flights,0.5935%
KAYAK,Grenada,Hotel,9.9209%
Hotelscombined,Grenada,Hotel,9.1272%
Momondo,Grenada,Hotel,1.1905%
KAYAK,Grenada,Hotel Citywide,10.4950%
Momondo,Grenada,Hotel Citywide,1.4109%
Hotelscombined,Grenada,Hotel Citywide,3.0198%
CheapFlights,Grenada,Hotel Citywide,0.0495%
Hotelscombined,Grenada,Vacations,25.0000%
Hotelscombined,Guadeloupe,Flights,6.5616%
CheapFlights,Guadeloupe,Flights,0.5153%
KAYAK,Guadeloupe,Flights,0.1378%
Momondo,Guadeloupe,Flights,0.1258%
KAYAK,Guadeloupe,Hotel,9.2729%
Hotelscombined,Guadeloupe,Hotel,5.7863%
Momondo,Guadeloupe,Hotel,1.7062%
KAYAK,Guadeloupe,Hotel Citywide,5.7225%
Momondo,Guadeloupe,Hotel Citywide,0.7965%
Hotelscombined,Guadeloupe,Hotel Citywide,1.5050%
CheapFlights,Guadeloupe,Hotel Citywide,0.0020%
KAYAK,Guadeloupe,Vacations,0.9259%
Hotelscombined,Guadeloupe,Vacations,0.3086%
KAYAK,Guam,Flights,13.2867%
Momondo,Guam,Flights,1.8357%
CheapFlights,Guam,Flights,0.6119%
Hotelscombined,Guam,Flights,4.0210%
KAYAK,Guam,Hotel,9.5528%
Hotelscombined,Guam,Hotel,8.7906%
Momondo,Guam,Hotel,1.6768%
KAYAK,Guam,Hotel Citywide,11.1918%
Momondo,Guam,Hotel Citywide,1.4822%
Hotelscombined,Guam,Hotel Citywide,2.6316%
Hotelscombined,Guatemala,Flights,6.3391%
Momondo,Guatemala,Flights,0.2937%
KAYAK,Guatemala,Flights,0.3088%
CheapFlights,Guatemala,Flights,0.2029%
Hotelscombined,Guatemala,Hotel,10.4668%
KAYAK,Guatemala,Hotel,7.5583%
Momondo,Guatemala,Hotel,2.1718%
KAYAK,Guatemala,Hotel Citywide,3.6838%
Hotelscombined,Guatemala,Hotel Citywide,4.1372%
Momondo,Guatemala,Hotel Citywide,0.8034%
CheapFlights,Guatemala,Hotel Citywide,0.0166%
Swoodoo,Guatemala,Hotel Citywide,0.0038%
Hotelscombined,Guatemala,Vacations,18.0556%
KAYAK,Guatemala,Vacations,0.6944%
KAYAK,Guernsey,Flights,1.0820%
Hotelscombined,Guernsey,Flights,8.9978%
Momondo,Guernsey,Flights,0.7403%
CheapFlights,Guernsey,Flights,0.7973%
KAYAK,Guernsey,Hotel,5.8058%
Hotelscombined,Guernsey,Hotel,5.9645%
Momondo,Guernsey,Hotel,0.5393%
KAYAK,Guernsey,Hotel Citywide,8.8500%
Momondo,Guernsey,Hotel Citywide,0.9160%
Hotelscombined,Guernsey,Hotel Citywide,2.4098%
Hotelscombined,Guernsey,Vacations,12.3077%
Hotelscombined,Guinea,Flights,9.3115%
KAYAK,Guinea,Flights,0.2323%
Momondo,Guinea,Flights,0.1162%
CheapFlights,Guinea,Flights,0.2690%
KAYAK,Guinea,Hotel,9.7826%
Hotelscombined,Guinea,Hotel,7.6087%
Momondo,Guinea,Hotel,1.0870%
KAYAK,Guinea,Hotel Citywide,5.2144%
Momondo,Guinea,Hotel Citywide,1.4377%
Hotelscombined,Guinea,Hotel Citywide,1.8962%
KAYAK,Guinea,Vacations,8.3333%
Hotelscombined,Guinea,Vacations,8.3333%
CheapFlights,Guinea-Bissau,Flights,5.1020%
KAYAK,Guinea-Bissau,Flights,2.8912%
Momondo,Guinea-Bissau,Flights,2.5510%
Hotelscombined,Guinea-Bissau,Flights,3.0612%
KAYAK,Guinea-Bissau,Hotel Citywide,6.4516%
Momondo,Guinea-Bissau,Hotel Citywide,0.8065%
Hotelscombined,Guinea-Bissau,Hotel Citywide,2.0161%
KAYAK,Guyana,Flights,4.4964%
Momondo,Guyana,Flights,1.0192%
CheapFlights,Guyana,Flights,0.5995%
Hotelscombined,Guyana,Flights,4.9760%
KAYAK,Guyana,Hotel,8.2416%
Hotelscombined,Guyana,Hotel,8.2416%
Momondo,Guyana,Hotel,1.3736%
KAYAK,Guyana,Hotel Citywide,10.9420%
Momondo,Guyana,Hotel Citywide,1.7662%
Hotelscombined,Guyana,Hotel Citywide,2.1252%
KAYAK,Haiti,Flights,0.5620%
Hotelscombined,Haiti,Flights,4.5295%
CheapFlights,Haiti,Flights,0.5476%
Momondo,Haiti,Flights,0.3266%
KAYAK,Haiti,Hotel,11.0550%
Momondo,Haiti,Hotel,2.8894%
Hotelscombined,Haiti,Hotel,8.1656%
KAYAK,Haiti,Hotel Citywide,8.6096%
Momondo,Haiti,Hotel Citywide,1.2725%
Hotelscombined,Haiti,Hotel Citywide,2.1363%
CheapFlights,Haiti,Hotel Citywide,0.0233%
Hotelscombined,Haiti,Vacations,25.0001%
KAYAK,Hashemite Kingdom of Jordan,Flights,1.5362%
Hotelscombined,Hashemite Kingdom of Jordan,Flights,10.4394%
Momondo,Hashemite Kingdom of Jordan,Flights,0.7870%
CheapFlights,Hashemite Kingdom of Jordan,Flights,0.3405%
KAYAK,Hashemite Kingdom of Jordan,Hotel,10.1831%
Hotelscombined,Hashemite Kingdom of Jordan,Hotel,6.4073%
Momondo,Hashemite Kingdom of Jordan,Hotel,1.8879%
KAYAK,Hashemite Kingdom of Jordan,Hotel Citywide,9.9011%
Momondo,Hashemite Kingdom of Jordan,Hotel Citywide,1.0128%
Hotelscombined,Hashemite Kingdom of Jordan,Hotel Citywide,2.9449%
Hotelscombined,Hashemite Kingdom of Jordan,Vacations,12.5000%
Hotelscombined,Honduras,Flights,4.0353%
KAYAK,Honduras,Flights,0.2819%
Momondo,Honduras,Flights,0.2361%
CheapFlights,Honduras,Flights,0.1926%
Hotelscombined,Honduras,Hotel,7.8507%
KAYAK,Honduras,Hotel,5.5133%
Momondo,Honduras,Hotel,2.1850%
KAYAK,Honduras,Hotel Citywide,5.5564%
Hotelscombined,Honduras,Hotel Citywide,7.5018%
Momondo,Honduras,Hotel Citywide,1.7060%
CheapFlights,Honduras,Hotel Citywide,0.0229%
Swoodoo,Honduras,Hotel Citywide,0.0018%
Hotelscombined,Honduras,Vacations,17.8571%
Momondo,Hong Kong,Car Rentals,25.0000%
KAYAK,Hong Kong,Flights,9.6968%
Momondo,Hong Kong,Flights,6.1598%
CheapFlights,Hong Kong,Flights,1.4918%
Hotelscombined,Hong Kong,Flights,5.1973%
Hotelscombined,Hong Kong,Hotel,7.4484%
Momondo,Hong Kong,Hotel,3.8672%
KAYAK,Hong Kong,Hotel,3.9016%
