brand,country,vertical,sov
Hotelscombined,Mauritius,Hotel,3.8092%
KAYAK,Mauritius,Hotel Citywide,7.6241%
Momondo,Mauritius,Hotel Citywide,1.5014%
Hotelscombined,Mauritius,Hotel Citywide,2.1574%
Swoodoo,Mauritius,Hotel Citywide,0.0037%
Hotelscombined,Mauritius,Vacations,1.6667%
KAYAK,Mauritius,Vacations,2.5000%
Momondo,Mayotte,Car Rentals,23.5294%
KAYAK,Mayotte,Car Rentals,10.2941%
CheapFlights,Mayotte,Flights,11.0770%
KAYAK,Mayotte,Flights,12.7232%
Momondo,Mayotte,Flights,5.5525%
Hotelscombined,Mayotte,Flights,2.3158%
KAYAK,Mayotte,Hotel,7.0513%
Hotelscombined,Mayotte,Hotel,4.4872%
KAYAK,Mayotte,Hotel Citywide,6.2253%
Momondo,Mayotte,Hotel Citywide,2.5494%
Hotelscombined,Mayotte,Hotel Citywide,1.3834%
KAYAK,Mayotte,Vacations,12.5000%
Momondo,Mexico,Car Rentals,23.9423%
KAYAK,Mexico,Car Rentals,3.3654%
KAYAK,Mexico,Flights,3.8590%
CheapFlights,Mexico,Flights,4.8345%
Hotelscombined,Mexico,Flights,7.1539%
Momondo,Mexico,Flights,1.9794%
Hotelscombined,Mexico,Hotel,6.6801%
KAYAK,Mexico,Hotel,4.5138%
Momondo,Mexico,Hotel,0.5000%
Swoodoo,Mexico,Hotel,0.0005%
KAYAK,Mexico,Hotel Citywide,3.0000%
Momondo,Mexico,Hotel Citywide,0.3925%
Hotelscombined,Mexico,Hotel Citywide,0.4410%
Swoodoo,Mexico,Hotel Citywide,0.0001%
Hotelscombined,Mexico,Vacations,14.4472%
KAYAK,Mexico,Vacations,0.1256%
KAYAK,Monaco,Car Rentals,25.0000%
Momondo,Monaco,Car Rentals,20.8333%
KAYAK,Monaco,Flights,11.7984%
Momondo,Monaco,Flights,6.3574%
CheapFlights,Monaco,Flights,2.7348%
Hotelscombined,Monaco,Flights,3.8230%
KAYAK,Monaco,Hotel,7.1262%
Momondo,Monaco,Hotel,0.4673%
Hotelscombined,Monaco,Hotel,3.4463%
KAYAK,Monaco,Hotel Citywide,8.6592%
Momondo,Monaco,Hotel Citywide,1.0397%
Hotelscombined,Monaco,Hotel Citywide,1.6061%
Swoodoo,Monaco,Hotel Citywide,0.0388%
KAYAK,Monaco,Vacations,1.5823%
Hotelscombined,Monaco,Vacations,0.9494%
KAYAK,Mongolia,Flights,12.6294%
CheapFlights,Mongolia,Flights,3.8820%
Momondo,Mongolia,Flights,3.0021%
Hotelscombined,Mongolia,Flights,5.3313%
KAYAK,Mongolia,Hotel,3.9063%
Hotelscombined,Mongolia,Hotel,5.2083%
Momondo,Mongolia,Hotel,1.8229%
KAYAK,Mongolia,Hotel Citywide,13.8933%
Momondo,Mongolia,Hotel Citywide,2.3403%
Hotelscombined,Mongolia,Hotel Citywide,2.6478%
KAYAK,Montenegro,Car Rentals,25.0000%
Momondo,Montenegro,Car Rentals,25.0000%
CheapFlights,Montenegro,Flights,4.6040%
KAYAK,Montenegro,Flights,2.1462%
Hotelscombined,Montenegro,Flights,8.7441%
Momondo,Montenegro,Flights,2.3747%
KAYAK,Montenegro,Hotel,6.4767%
Hotelscombined,Montenegro,Hotel,2.4611%
Momondo,Montenegro,Hotel,0.2591%
KAYAK,Montenegro,Hotel Citywide,8.7249%
Momondo,Montenegro,Hotel Citywide,1.3267%
Hotelscombined,Montenegro,Hotel Citywide,2.3079%
Swoodoo,Montenegro,Hotel Citywide,0.0369%
KAYAK,Montenegro,Vacations,2.0833%
Hotelscombined,Montenegro,Vacations,10.4167%
KAYAK,Montserrat,Flights,10.7143%
Hotelscombined,Montserrat,Flights,7.1429%
KAYAK,Montserrat,Hotel Citywide,18.7500%
Momondo,Montserrat,Hotel Citywide,3.1250%
Hotelscombined,Montserrat,Hotel Citywide,4.6875%
Momondo,Morocco,Car Rentals,21.8394%
KAYAK,Morocco,Car Rentals,17.5399%
KAYAK,Morocco,Flights,12.5154%
CheapFlights,Morocco,Flights,9.2788%
Momondo,Morocco,Flights,6.1713%
Hotelscombined,Morocco,Flights,7.6539%
KAYAK,Morocco,Hotel,6.3902%
Hotelscombined,Morocco,Hotel,5.9353%
Momondo,Morocco,Hotel,0.5184%
KAYAK,Morocco,Hotel Citywide,6.2169%
Momondo,Morocco,Hotel Citywide,0.9405%
Hotelscombined,Morocco,Hotel Citywide,2.0938%
Swoodoo,Morocco,Hotel Citywide,0.0017%
KAYAK,Morocco,Vacations,9.3385%
Hotelscombined,Morocco,Vacations,1.5564%
Momondo,Mozambique,Car Rentals,25.0000%
CheapFlights,Mozambique,Flights,8.1012%
KAYAK,Mozambique,Flights,4.1039%
Momondo,Mozambique,Flights,4.0875%
Hotelscombined,Mozambique,Flights,4.2431%
KAYAK,Mozambique,Hotel,4.8930%
Momondo,Mozambique,Hotel,0.4587%
Hotelscombined,Mozambique,Hotel,4.5107%
KAYAK,Mozambique,Hotel Citywide,4.6450%
Momondo,Mozambique,Hotel Citywide,1.2623%
Hotelscombined,Mozambique,Hotel Citywide,1.7719%
KAYAK,Myanmar,Flights,15.8672%
Momondo,Myanmar,Flights,5.8118%
CheapFlights,Myanmar,Flights,5.4428%
Hotelscombined,Myanmar,Flights,2.3063%
KAYAK,Myanmar,Hotel,5.6291%
Hotelscombined,Myanmar,Hotel,6.4570%
Momondo,Myanmar,Hotel,2.3179%
KAYAK,Myanmar,Hotel Citywide,13.9604%
Momondo,Myanmar,Hotel Citywide,1.8874%
Hotelscombined,Myanmar,Hotel Citywide,2.6255%
Momondo,Namibia,Car Rentals,25.0000%
KAYAK,Namibia,Car Rentals,8.3333%
KAYAK,Namibia,Flights,7.9597%
CheapFlights,Namibia,Flights,5.3980%
Momondo,Namibia,Flights,3.4081%
Hotelscombined,Namibia,Flights,6.8847%
KAYAK,Namibia,Hotel,6.1275%
Hotelscombined,Namibia,Hotel,6.7402%
Momondo,Namibia,Hotel,0.3676%
KAYAK,Namibia,Hotel Citywide,6.9262%
Hotelscombined,Namibia,Hotel Citywide,2.6584%
Momondo,Namibia,Hotel Citywide,1.4654%
Swoodoo,Namibia,Hotel Citywide,0.0257%
KAYAK,Nauru,Flights,14.2857%
Momondo,Nauru,Flights,14.2857%
CheapFlights,Nauru,Flights,1.7857%
Hotelscombined,Nauru,Flights,3.5714%
KAYAK,Nauru,Hotel Citywide,2.7778%
Momondo,Nauru,Hotel Citywide,2.7778%
Hotelscombined,Nauru,Hotel Citywide,2.7778%
KAYAK,Nepal,Flights,11.9362%
CheapFlights,Nepal,Flights,7.0820%
Momondo,Nepal,Flights,3.8091%
Hotelscombined,Nepal,Flights,7.0820%
KAYAK,Nepal,Hotel,5.9069%
Hotelscombined,Nepal,Hotel,5.0716%
Momondo,Nepal,Hotel,1.1337%
KAYAK,Nepal,Hotel Citywide,8.3857%
Momondo,Nepal,Hotel Citywide,1.4790%
Hotelscombined,Nepal,Hotel Citywide,5.1748%
Swoodoo,Nepal,Hotel Citywide,0.0037%
Momondo,Netherlands,Car Rentals,23.6804%
KAYAK,Netherlands,Car Rentals,4.5455%
CheapFlights,Netherlands,Flights,7.1103%
Momondo,Netherlands,Flights,6.7001%
Hotelscombined,Netherlands,Flights,3.3762%
KAYAK,Netherlands,Flights,2.9357%
Hotelscombined,Netherlands,Hotel,3.9279%
Momondo,Netherlands,Hotel,0.4175%
KAYAK,Netherlands,Hotel,0.6503%
Swoodoo,Netherlands,Hotel,0.0588%
Momondo,Netherlands,Hotel Citywide,3.5120%
Hotelscombined,Netherlands,Hotel Citywide,2.1801%
KAYAK,Netherlands,Hotel Citywide,5.2328%
Swoodoo,Netherlands,Hotel Citywide,0.0408%
Hotelscombined,Netherlands,Vacations,9.7826%
KAYAK,Netherlands,Vacations,2.4845%
Momondo,New Caledonia,Car Rentals,23.2143%
KAYAK,New Caledonia,Car Rentals,21.4286%
KAYAK,New Caledonia,Flights,14.5566%
CheapFlights,New Caledonia,Flights,4.7934%
Momondo,New Caledonia,Flights,5.4081%
Hotelscombined,New Caledonia,Flights,3.8386%
KAYAK,New Caledonia,Hotel,2.4725%
Hotelscombined,New Caledonia,Hotel,1.7857%
Momondo,New Caledonia,Hotel,0.4121%
KAYAK,New Caledonia,Hotel Citywide,8.7297%
Momondo,New Caledonia,Hotel Citywide,2.1222%
Hotelscombined,New Caledonia,Hotel Citywide,3.1345%
KAYAK,New Caledonia,Vacations,12.9630%
Hotelscombined,New Caledonia,Vacations,0.9259%
Momondo,New Zealand,Car Rentals,25.0000%
KAYAK,New Zealand,Car Rentals,12.5000%
Momondo,New Zealand,Flights,6.7598%
KAYAK,New Zealand,Flights,9.6184%
CheapFlights,New Zealand,Flights,7.4941%
Hotelscombined,New Zealand,Flights,2.7210%
Hotelscombined,New Zealand,Hotel,6.8148%
Momondo,New Zealand,Hotel,1.3517%
KAYAK,New Zealand,Hotel,4.4339%
Momondo,New Zealand,Hotel Citywide,4.3299%
KAYAK,New Zealand,Hotel Citywide,11.0855%
Hotelscombined,New Zealand,Hotel Citywide,3.5131%
Swoodoo,New Zealand,Hotel Citywide,0.0006%
Hotelscombined,New Zealand,Vacations,9.3750%
Momondo,Nicaragua,Car Rentals,23.6842%
KAYAK,Nicaragua,Car Rentals,22.3684%
KAYAK,Nicaragua,Flights,12.9780%
CheapFlights,Nicaragua,Flights,10.3489%
Momondo,Nicaragua,Flights,4.2953%
Hotelscombined,Nicaragua,Flights,4.0802%
Hotelscombined,Nicaragua,Hotel,6.8318%
KAYAK,Nicaragua,Hotel,4.2042%
Momondo,Nicaragua,Hotel,0.2252%
KAYAK,Nicaragua,Hotel Citywide,4.6468%
Hotelscombined,Nicaragua,Hotel Citywide,6.4053%
Momondo,Nicaragua,Hotel Citywide,1.7147%
CheapFlights,Nicaragua,Hotel Citywide,0.5887%
Hotelscombined,Nicaragua,Vacations,10.0000%
Momondo,Niger,Car Rentals,25.0000%
KAYAK,Niger,Car Rentals,16.6667%
KAYAK,Niger,Flights,13.6124%
CheapFlights,Niger,Flights,9.5313%
Momondo,Niger,Flights,4.6077%
Hotelscombined,Niger,Flights,6.8457%
Hotelscombined,Niger,Hotel,1.0417%
KAYAK,Niger,Hotel,1.0417%
KAYAK,Niger,Hotel Citywide,5.4054%
Momondo,Niger,Hotel Citywide,1.6714%
Hotelscombined,Niger,Hotel Citywide,3.8762%
KAYAK,Niger,Vacations,8.3333%
Momondo,Nigeria,Car Rentals,15.0000%
KAYAK,Nigeria,Car Rentals,10.0000%
KAYAK,Nigeria,Flights,11.2629%
Momondo,Nigeria,Flights,6.4572%
CheapFlights,Nigeria,Flights,9.5173%
Hotelscombined,Nigeria,Flights,7.7747%
KAYAK,Nigeria,Hotel,3.6100%
Hotelscombined,Nigeria,Hotel,5.3700%
Momondo,Nigeria,Hotel,0.1670%
Swoodoo,Nigeria,Hotel,0.0128%
KAYAK,Nigeria,Hotel Citywide,3.8891%
Momondo,Nigeria,Hotel Citywide,0.6380%
Hotelscombined,Nigeria,Hotel Citywide,1.5008%
Swoodoo,Nigeria,Hotel Citywide,0.0012%
Hotelscombined,Nigeria,Vacations,10.2041%
KAYAK,Nigeria,Vacations,0.5102%
KAYAK,Niue,Hotel Citywide,8.3333%
Momondo,Niue,Hotel Citywide,8.3333%
Hotelscombined,Niue,Hotel Citywide,8.3333%
Hotelscombined,Norfolk Island,Flights,25.0000%
KAYAK,Norfolk Island,Hotel Citywide,2.5000%
Hotelscombined,Norfolk Island,Hotel Citywide,2.5000%
Momondo,North Macedonia,Car Rentals,25.0000%
CheapFlights,North Macedonia,Flights,7.6184%
KAYAK,North Macedonia,Flights,2.0227%
Momondo,North Macedonia,Flights,3.4008%
Hotelscombined,North Macedonia,Flights,7.2961%
KAYAK,North Macedonia,Hotel,4.2169%
Momondo,North Macedonia,Hotel,0.5020%
Hotelscombined,North Macedonia,Hotel,7.7309%
KAYAK,North Macedonia,Hotel Citywide,8.9189%
Hotelscombined,North Macedonia,Hotel Citywide,2.0550%
Momondo,North Macedonia,Hotel Citywide,1.0870%
Swoodoo,North Macedonia,Hotel Citywide,0.0679%
Hotelscombined,North Macedonia,Vacations,13.8889%
KAYAK,Northern Mariana Islands,Flights,17.4658%
Momondo,Northern Mariana Islands,Flights,3.0822%
CheapFlights,Northern Mariana Islands,Flights,2.7397%
Hotelscombined,Northern Mariana Islands,Flights,1.7123%
KAYAK,Northern Mariana Islands,Hotel,0.5208%
Momondo,Northern Mariana Islands,Hotel,0.5208%
Hotelscombined,Northern Mariana Islands,Hotel,2.6042%
KAYAK,Northern Mariana Islands,Hotel Citywide,12.8049%
Momondo,Northern Mariana Islands,Hotel Citywide,1.8293%
Hotelscombined,Northern Mariana Islands,Hotel Citywide,2.7439%
Momondo,Norway,Car Rentals,23.5849%
KAYAK,Norway,Car Rentals,6.6038%
Momondo,Norway,Flights,12.0997%
CheapFlights,Norway,Flights,1.9100%
KAYAK,Norway,Flights,2.2534%
Hotelscombined,Norway,Flights,1.6025%
Momondo,Norway,Hotel,0.5242%
Hotelscombined,Norway,Hotel,7.8859%
KAYAK,Norway,Hotel,0.6905%
Swoodoo,Norway,Hotel,0.0155%
Momondo,Norway,Hotel Citywide,14.0000%
KAYAK,Norway,Hotel Citywide,20.4276%
Hotelscombined,Norway,Hotel Citywide,5.6010%
Swoodoo,Norway,Hotel Citywide,0.0744%
Hotelscombined,Norway,Vacations,9.6774%
KAYAK,Norway,Vacations,0.2688%
Momondo,Oman,Car Rentals,25.0000%
KAYAK,Oman,Car Rentals,16.6667%
KAYAK,Oman,Flights,12.1335%
Momondo,Oman,Flights,5.5491%
CheapFlights,Oman,Flights,6.6154%
Hotelscombined,Oman,Flights,6.7221%
KAYAK,Oman,Hotel,5.7600%
Hotelscombined,Oman,Hotel,4.4934%
Momondo,Oman,Hotel,0.5127%
KAYAK,Oman,Hotel Citywide,7.3505%
Momondo,Oman,Hotel Citywide,1.0627%
Hotelscombined,Oman,Hotel Citywide,2.6881%
Swoodoo,Oman,Hotel Citywide,0.0017%
Hotelscombined,Oman,Vacations,11.3636%
Momondo,Pakistan,Car Rentals,21.4286%
KAYAK,Pakistan,Car Rentals,17.8571%
KAYAK,Pakistan,Flights,6.8616%
Hotelscombined,Pakistan,Flights,11.5767%
Momondo,Pakistan,Flights,2.5581%
CheapFlights,Pakistan,Flights,4.2832%
KAYAK,Pakistan,Hotel,4.5536%
Hotelscombined,Pakistan,Hotel,5.0539%
Momondo,Pakistan,Hotel,1.5777%
KAYAK,Pakistan,Hotel Citywide,9.4124%
Momondo,Pakistan,Hotel Citywide,1.9263%
Hotelscombined,Pakistan,Hotel Citywide,4.4182%
Swoodoo,Pakistan,Hotel Citywide,0.0004%
Hotelscombined,Pakistan,Vacations,1.6129%
KAYAK,Palau,Flights,10.9375%
CheapFlights,Palau,Flights,3.1250%
Hotelscombined,Palau,Flights,8.5938%
Momondo,Palau,Flights,0.7813%
KAYAK,Palau,Hotel,4.5455%
Hotelscombined,Palau,Hotel,2.2727%
KAYAK,Palau,Hotel Citywide,9.7458%
Momondo,Palau,Hotel Citywide,1.9068%
Hotelscombined,Palau,Hotel Citywide,3.1780%
KAYAK,Palestine,Car Rentals,15.0000%
Momondo,Palestine,Car Rentals,15.0000%
KAYAK,Palestine,Flights,8.8375%
Momondo,Palestine,Flights,4.1808%
CheapFlights,Palestine,Flights,5.0646%
Hotelscombined,Palestine,Flights,9.9592%
KAYAK,Palestine,Hotel,9.3750%
Momondo,Palestine,Hotel,1.0417%
Hotelscombined,Palestine,Hotel,4.1667%
KAYAK,Palestine,Hotel Citywide,13.4413%
Momondo,Palestine,Hotel Citywide,2.3170%
Hotelscombined,Palestine,Hotel Citywide,3.6598%
Hotelscombined,Palestine,Vacations,15.0000%
Momondo,Panama,Car Rentals,21.9086%
KAYAK,Panama,Car Rentals,18.6828%
KAYAK,Panama,Flights,12.4236%
CheapFlights,Panama,Flights,9.7953%
Momondo,Panama,Flights,2.5687%
Hotelscombined,Panama,Flights,4.6292%
KAYAK,Panama,Hotel,4.2754%
Hotelscombined,Panama,Hotel,5.4311%
Momondo,Panama,Hotel,0.4910%
KAYAK,Panama,Hotel Citywide,5.3311%
Hotelscombined,Panama,Hotel Citywide,6.4937%
Momondo,Panama,Hotel Citywide,1.9983%
Swoodoo,Panama,Hotel Citywide,0.0022%
Hotelscombined,Panama,Vacations,16.2500%
KAYAK,Papua New Guinea,Flights,13.5965%
CheapFlights,Papua New Guinea,Flights,5.5921%
Momondo,Papua New Guinea,Flights,3.7281%
Hotelscombined,Papua New Guinea,Flights,1.3158%
KAYAK,Papua New Guinea,Hotel,5.4104%
Hotelscombined,Papua New Guinea,Hotel,6.1567%
Momondo,Papua New Guinea,Hotel,1.6791%
KAYAK,Papua New Guinea,Hotel Citywide,12.7932%
Momondo,Papua New Guinea,Hotel Citywide,3.0136%
Hotelscombined,Papua New Guinea,Hotel Citywide,3.4240%
Momondo,Paraguay,Car Rentals,21.3710%
KAYAK,Paraguay,Car Rentals,17.3387%
KAYAK,Paraguay,Flights,13.5409%
CheapFlights,Paraguay,Flights,9.9784%
Momondo,Paraguay,Flights,2.8721%
Hotelscombined,Paraguay,Flights,6.0249%
KAYAK,Paraguay,Hotel,5.4334%
Hotelscombined,Paraguay,Hotel,6.1125%
Momondo,Paraguay,Hotel,0.2587%
KAYAK,Paraguay,Hotel Citywide,6.4487%
Hotelscombined,Paraguay,Hotel Citywide,8.5880%
Momondo,Paraguay,Hotel Citywide,1.1495%
Swoodoo,Paraguay,Hotel Citywide,0.0102%
Hotelscombined,Paraguay,Vacations,13.4615%
KAYAK,Paraguay,Vacations,3.8462%
Momondo,Peru,Car Rentals,24.2092%
KAYAK,Peru,Car Rentals,4.5012%
CheapFlights,Peru,Flights,6.8840%
KAYAK,Peru,Flights,3.8498%
Momondo,Peru,Flights,3.4679%
Hotelscombined,Peru,Flights,7.5572%
Hotelscombined,Peru,Hotel,8.3970%
Momondo,Peru,Hotel,0.7466%
KAYAK,Peru,Hotel,5.3696%
Momondo,Peru,Hotel Citywide,3.3051%
KAYAK,Peru,Hotel Citywide,6.3011%
Hotelscombined,Peru,Hotel Citywide,4.9552%
Swoodoo,Peru,Hotel Citywide,0.0013%
Hotelscombined,Peru,Vacations,13.6364%
KAYAK,Peru,Vacations,0.2525%
KAYAK,Philippines,Car Rentals,25.0000%
Momondo,Philippines,Car Rentals,25.0000%
KAYAK,Philippines,Flights,12.0105%
CheapFlights,Philippines,Flights,3.7598%
Momondo,Philippines,Flights,3.2764%
Hotelscombined,Philippines,Flights,3.4845%
KAYAK,Philippines,Hotel,4.0207%
Hotelscombined,Philippines,Hotel,3.2652%
Momondo,Philippines,Hotel,1.2909%
KAYAK,Philippines,Hotel Citywide,11.6196%
Momondo,Philippines,Hotel Citywide,2.1396%
Hotelscombined,Philippines,Hotel Citywide,4.0099%
Swoodoo,Philippines,Hotel Citywide,0.0002%
Hotelscombined,Philippines,Vacations,13.6364%
Momondo,Poland,Car Rentals,25.0000%
KAYAK,Poland,Car Rentals,6.6667%
Hotelscombined,Poland,Flights,9.2603%
Momondo,Poland,Flights,1.4471%
CheapFlights,Poland,Flights,1.0171%
KAYAK,Poland,Flights,0.8716%
Swoodoo,Poland,Flights,0.0005%
Hotelscombined,Poland,Hotel,4.9538%
Momondo,Poland,Hotel,0.5671%
KAYAK,Poland,Hotel,0.6091%
Swoodoo,Poland,Hotel,0.0060%
KAYAK,Poland,Hotel Citywide,7.6037%
Momondo,Poland,Hotel Citywide,1.9688%
Hotelscombined,Poland,Hotel Citywide,1.8294%
Swoodoo,Poland,Hotel Citywide,0.0018%
Hotelscombined,Poland,Vacations,9.6392%
KAYAK,Poland,Vacations,1.3918%
Momondo,Portugal,Car Rentals,22.7581%
KAYAK,Portugal,Car Rentals,11.0242%
Momondo,Portugal,Flights,13.0000%
CheapFlights,Portugal,Flights,6.0680%
KAYAK,Portugal,Flights,3.0164%
Hotelscombined,Portugal,Flights,1.4389%
Hotelscombined,Portugal,Hotel,5.0874%
Momondo,Portugal,Hotel,1.1112%
KAYAK,Portugal,Hotel,1.8017%
Swoodoo,Portugal,Hotel,0.0055%
Momondo,Portugal,Hotel Citywide,5.0588%
KAYAK,Portugal,Hotel Citywide,3.4251%
Hotelscombined,Portugal,Hotel Citywide,3.1100%
Swoodoo,Portugal,Hotel Citywide,0.0069%
Hotelscombined,Portugal,Vacations,9.8525%
KAYAK,Portugal,Vacations,1.3405%
KAYAK,Puerto Rico,Car Rentals,19.8413%
Momondo,Puerto Rico,Car Rentals,17.0635%
KAYAK,Puerto Rico,Flights,5.6904%
Momondo,Puerto Rico,Flights,1.9059%
Hotelscombined,Puerto Rico,Flights,3.1541%
CheapFlights,Puerto Rico,Flights,3.1790%
KAYAK,Puerto Rico,Hotel,3.3909%
Hotelscombined,Puerto Rico,Hotel,5.6462%
Momondo,Puerto Rico,Hotel,0.3039%
KAYAK,Puerto Rico,Hotel Citywide,6.5866%
Hotelscombined,Puerto Rico,Hotel Citywide,3.7854%
Momondo,Puerto Rico,Hotel Citywide,1.0126%
Hotelscombined,Puerto Rico,Vacations,12.5000%
Momondo,Qatar,Car Rentals,25.0000%
KAYAK,Qatar,Car Rentals,7.1429%
KAYAK,Qatar,Flights,12.2852%
CheapFlights,Qatar,Flights,5.7904%
Momondo,Qatar,Flights,4.5404%
Hotelscombined,Qatar,Flights,6.9888%
KAYAK,Qatar,Hotel,6.1416%
Hotelscombined,Qatar,Hotel,4.3836%
Momondo,Qatar,Hotel,0.3311%
KAYAK,Qatar,Hotel Citywide,10.8090%
Hotelscombined,Qatar,Hotel Citywide,3.8525%
Momondo,Qatar,Hotel Citywide,1.2906%
Swoodoo,Qatar,Hotel Citywide,0.0021%
Hotelscombined,Qatar,Vacations,10.0962%
KAYAK,Qatar,Vacations,2.4038%
KAYAK,Republic of Lithuania,Car Rentals,8.3333%
Momondo,Republic of Lithuania,Car Rentals,16.6667%
CheapFlights,Republic of Lithuania,Flights,9.5008%
KAYAK,Republic of Lithuania,Flights,2.3656%
Momondo,Republic of Lithuania,Flights,3.6949%
Hotelscombined,Republic of Lithuania,Flights,8.2218%
KAYAK,Republic of Lithuania,Hotel,9.4250%
Hotelscombined,Republic of Lithuania,Hotel,9.2916%
Momondo,Republic of Lithuania,Hotel,0.7113%
Swoodoo,Republic of Lithuania,Hotel,0.0296%
KAYAK,Republic of Lithuania,Hotel Citywide,7.6002%
Momondo,Republic of Lithuania,Hotel Citywide,0.9709%
Hotelscombined,Republic of Lithuania,Hotel Citywide,2.6497%
Swoodoo,Republic of Lithuania,Hotel Citywide,0.0053%
Hotelscombined,Republic of Lithuania,Vacations,10.9649%
KAYAK,Republic of Lithuania,Vacations,0.8772%
Momondo,Republic of Moldova,Car Rentals,25.0000%
KAYAK,Republic of Moldova,Flights,1.6258%
CheapFlights,Republic of Moldova,Flights,3.6994%
Hotelscombined,Republic of Moldova,Flights,6.4712%
Momondo,Republic of Moldova,Flights,1.4872%
KAYAK,Republic of Moldova,Hotel,9.2226%
Momondo,Republic of Moldova,Hotel,0.4573%
Hotelscombined,Republic of Moldova,Hotel,2.3628%
KAYAK,Republic of Moldova,Hotel Citywide,6.9062%
Momondo,Republic of Moldova,Hotel Citywide,0.7098%
Hotelscombined,Republic of Moldova,Hotel Citywide,1.7297%
Swoodoo,Republic of Moldova,Hotel Citywide,0.0070%
Hotelscombined,Republic of Moldova,Vacations,7.1429%
KAYAK,Republic of Moldova,Vacations,1.7857%
Momondo,Romania,Car Rentals,23.8462%
KAYAK,Romania,Car Rentals,4.8077%
CheapFlights,Romania,Flights,6.3440%
Momondo,Romania,Flights,6.1298%
Hotelscombined,Romania,Flights,3.6898%
KAYAK,Romania,Flights,1.1018%
KAYAK,Romania,Hotel,3.8661%
Hotelscombined,Romania,Hotel,5.4016%
Momondo,Romania,Hotel,0.0827%
Swoodoo,Romania,Hotel,0.0315%
KAYAK,Romania,Hotel Citywide,4.7605%
Hotelscombined,Romania,Hotel Citywide,1.7013%
Momondo,Romania,Hotel Citywide,0.6371%
Swoodoo,Romania,Hotel Citywide,0.0099%
Hotelscombined,Romania,Vacations,9.3239%
KAYAK,Romania,Vacations,1.1887%
Momondo,Russia,Car Rentals,23.2955%
KAYAK,Russia,Car Rentals,6.2500%
CheapFlights,Russia,Flights,6.2054%
Momondo,Russia,Flights,7.1961%
KAYAK,Russia,Flights,0.2267%
Hotelscombined,Russia,Flights,0.0419%
Momondo,Russia,Hotel,1.0276%
KAYAK,Russia,Hotel,0.3128%
Hotelscombined,Russia,Hotel,0.0162%
Swoodoo,Russia,Hotel,0.0162%
Momondo,Russia,Hotel Citywide,4.3202%
KAYAK,Russia,Hotel Citywide,0.2304%
Hotelscombined,Russia,Hotel Citywide,0.0201%
Swoodoo,Russia,Hotel Citywide,0.0021%
KAYAK,Russia,Vacations,8.3871%
KAYAK,Rwanda,Flights,15.2917%
CheapFlights,Rwanda,Flights,8.3677%
Momondo,Rwanda,Flights,6.7177%
Hotelscombined,Rwanda,Flights,4.4343%
KAYAK,Rwanda,Hotel,2.7961%
Hotelscombined,Rwanda,Hotel,5.2632%
KAYAK,Rwanda,Hotel Citywide,8.2948%
Momondo,Rwanda,Hotel Citywide,1.8426%
Hotelscombined,Rwanda,Hotel Citywide,1.9703%
Swoodoo,Rwanda,Hotel Citywide,0.0061%
KAYAK,Rwanda,Vacations,6.2500%
Momondo,Réunion,Car Rentals,20.4348%
KAYAK,Réunion,Car Rentals,18.9855%
KAYAK,Réunion,Flights,12.6558%
CheapFlights,Réunion,Flights,8.0932%
Momondo,Réunion,Flights,4.2637%
Hotelscombined,Réunion,Flights,4.5105%
KAYAK,Réunion,Hotel,4.7278%
Hotelscombined,Réunion,Hotel,2.3639%
Momondo,Réunion,Hotel,0.1433%
KAYAK,Réunion,Hotel Citywide,4.5335%
Momondo,Réunion,Hotel Citywide,0.9579%
Hotelscombined,Réunion,Hotel Citywide,1.4172%
Swoodoo,Réunion,Hotel Citywide,0.0022%
KAYAK,Réunion,Vacations,13.5338%
Momondo,Saint Barthélemy,Car Rentals,25.0000%
KAYAK,Saint Barthélemy,Car Rentals,18.7500%
KAYAK,Saint Barthélemy,Flights,9.8361%
CheapFlights,Saint Barthélemy,Flights,4.5765%
Momondo,Saint Barthélemy,Flights,3.1421%
Hotelscombined,Saint Barthélemy,Flights,6.2842%
KAYAK,Saint Barthélemy,Hotel,1.3158%
KAYAK,Saint Barthélemy,Hotel Citywide,5.6277%
Momondo,Saint Barthélemy,Hotel Citywide,1.4069%
Hotelscombined,Saint Barthélemy,Hotel Citywide,3.3550%
KAYAK,Saint Lucia,Flights,15.0277%
Momondo,Saint Lucia,Flights,3.8089%
CheapFlights,Saint Lucia,Flights,5.7479%
Hotelscombined,Saint Lucia,Flights,3.1163%
KAYAK,Saint Lucia,Hotel,2.2556%
Hotelscombined,Saint Lucia,Hotel,5.8271%
Momondo,Saint Lucia,Hotel,0.1880%
KAYAK,Saint Lucia,Hotel Citywide,8.4635%
Momondo,Saint Lucia,Hotel Citywide,1.4323%
Hotelscombined,Saint Lucia,Hotel Citywide,2.8971%
CheapFlights,Saint Lucia,Hotel Citywide,0.1953%
Momondo,Saint Martin,Car Rentals,21.8750%
KAYAK,Saint Martin,Car Rentals,12.5000%
KAYAK,Saint Martin,Flights,11.9778%
CheapFlights,Saint Martin,Flights,6.2663%
Momondo,Saint Martin,Flights,4.6018%
Hotelscombined,Saint Martin,Flights,7.9961%
KAYAK,Saint Martin,Hotel,2.6316%
Hotelscombined,Saint Martin,Hotel,2.6316%
KAYAK,Saint Martin,Hotel Citywide,6.1252%
Momondo,Saint Martin,Hotel Citywide,1.0985%
